datetime,open,high,low,close,volume,ret,ma_40,ma_100,signal,position,turnover,cost,strategy_ret,equity,buy_hold
2020-12-03 01:00:00+00:00,2.1229,2.1229,2.074,2.0847,59627.57,-0.01767034209782281,2.0563475,1.989236,1,1.0,0.0,0.0,-0.01767034209782281,0.5794264151902244,1.24965501901512
2020-12-03 02:00:00+00:00,2.0849,2.1236,2.0829,2.123,35295.9,0.018371948002110505,2.0573825,1.991632,1,1.0,0.0,0.0,0.018371948002110505,0.5977983631923349,1.2680269670172306
2020-12-03 03:00:00+00:00,2.123,2.1491,2.1166,2.1438,50754.26,0.009797456429580853,2.0593025000000003,1.994224,1,1.0,0.0,0.0,0.009797456429580853,0.6075958196219158,1.2778244234468115
2020-12-03 04:00:00+00:00,2.1438,2.1555,2.1304,2.1511,85783.21,0.0034051683925737652,2.0639475000000003,1.996867,1,1.0,0.0,0.0,0.0034051683925737652,0.6110009880144895,1.2812295918393852
2020-12-03 05:00:00+00:00,2.1512,2.1917,2.1383,2.1453,103520.93,-0.0026962949188785723,2.06854,1.999592,1,1.0,0.0,0.0,-0.0026962949188785723,0.608304693095611,1.2785332969205068
2020-12-03 06:00:00+00:00,2.1441,2.2258,2.1441,2.1521,892388.06,0.0031697198527012027,2.072335,2.002546,1,1.0,0.0,0.0,0.0031697198527012027,0.6114744129483122,1.281703016773208
2020-12-03 07:00:00+00:00,2.1543,2.1864,2.1205,2.1803,202176.66,0.013103480321546401,2.0756924999999997,2.0055069999999997,1,1.0,0.0,0.0,0.013103480321546401,0.6245778932698586,1.2948064970947541
2020-12-03 08:00:00+00:00,2.1816,2.2063,2.1785,2.1916,186398.7,0.005182773012888386,2.0805700000000003,2.008474,1,1.0,0.0,0.0,0.005182773012888386,0.629760666282747,1.2999892701076425
2020-12-03 09:00:00+00:00,2.1928,2.1999,2.1755,2.1994,80344.33,0.003559043621098601,2.0851125,2.0117570000000002,1,1.0,0.0,0.0,0.003559043621098601,0.6333197099038456,1.3035483137287414
2020-12-03 10:00:00+00:00,2.1994,2.21,2.186,2.2077,114081.86,0.0037737564790398803,2.0909075,2.015054,1,1.0,0.0,0.0,0.0037737564790398803,0.6370934663828854,1.307322070207781
2020-12-03 11:00:00+00:00,2.2052,2.2234,2.1836,2.2072,184245.85,-0.00022648004710790204,2.0959625,2.018446,1,1.0,0.0,0.0,-0.00022648004710790204,0.6368669863357775,1.3070955901606731
2020-12-03 12:00:00+00:00,2.2073,2.2279,2.1298,2.1546,379532.8,-0.023831098223994207,2.0997974999999998,2.021093,1,1.0,0.0,0.0,-0.023831098223994207,0.6130358881117833,1.283264491936679
2020-12-03 13:00:00+00:00,2.1541,2.1773,2.1347,2.1347,86278.52,-0.00923605309570208,2.1026700000000003,2.023167,1,1.0,0.0,0.0,-0.00923605309570208,0.6037998350160813,1.2740284388409768
2020-12-03 14:00:00+00:00,2.135,2.155,2.1281,2.1411,129359.2,0.0029980793554127416,2.1062874999999996,2.025129,1,1.0,0.0,0.0,0.0029980793554127416,0.606797914371494,1.2770265181963896
2020-12-03 15:00:00+00:00,2.1388,2.1424,2.1048,2.1074,124873.72,-0.015739573116622108,2.1096274999999998,2.026824,1,1.0,0.0,0.0,-0.015739573116622108,0.5910583412548719,1.2612869450797675
2020-12-03 16:00:00+00:00,2.1101,2.1158,2.08,2.1004,145014.6,-0.0033216285470247797,2.1113225,2.028553,1,1.0,0.0,0.0,-0.0033216285470247797,0.5877367127078471,1.2579653165327427
2020-12-03 17:00:00+00:00,2.0994,2.1125,2.0852,2.1092,55622.13,0.0041896781565415875,2.112075,2.030605,1,1.0,0.0,0.0,0.0041896781565415875,0.5919263908643887,1.2621549946892845
2020-12-03 18:00:00+00:00,2.1111,2.136,2.1063,2.1216,60680.58,0.005879006258296959,2.1144475,2.032611,1,1.0,0.0,0.0,0.005879006258296959,0.5978053971226857,1.2680340009475812
2020-12-03 19:00:00+00:00,2.1237,2.1248,2.1082,2.1138,31521.0,-0.003676470588235281,2.1168225,2.034566,1,1.0,0.0,0.0,-0.003676470588235281,0.5941289265344504,1.2643575303593462
2020-12-03 20:00:00+00:00,2.1163,2.1199,2.0968,2.0968,34390.75,-0.008042388116188848,2.1190175,2.036384,1,1.0,0.0,0.0,-0.008042388116188848,0.5860865384182615,1.256315142243157
2020-12-03 21:00:00+00:00,2.0973,2.1217,2.0968,2.1093,17764.42,0.005961465089660445,2.12131,2.038497,1,1.0,0.0,0.0,0.005961465089660445,0.592048003507922,1.2622766073328178
2020-12-03 22:00:00+00:00,2.1105,2.1185,2.0994,2.1131,37482.05,0.0018015455364339683,2.1230325,2.04071,1,1.0,0.0,0.0,0.0018015455364339683,0.5938495490443559,1.2640781528692515
2020-12-03 23:00:00+00:00,2.1165,2.1165,2.086,2.0967,31165.47,-0.007761109270739919,2.1239475,2.0427809999999997,1,1.0,0.0,0.0,-0.007761109270739919,0.586088439773616,1.2563170435985116
2020-12-04 00:00:00+00:00,2.0967,2.1123,2.0951,2.1035,11773.39,0.0032431916821673568,2.1254199999999996,2.045095,1,1.0,0.0,0.0,0.0032431916821673568,0.5893316314557834,1.259560235280679
2020-12-04 01:00:00+00:00,2.1068,2.108,2.08,2.0809,43611.45,-0.010743998098407315,2.1260624999999997,2.046962,1,1.0,0.0,0.0,-0.010743998098407315,0.5785876333573761,1.2488162371822717
2020-12-04 02:00:00+00:00,2.0809,2.0914,2.0401,2.0444,138655.76,-0.017540487289153806,2.1257675000000003,2.0482679999999998,1,1.0,0.0,0.0,-0.017540487289153806,0.5610471460682223,1.231275749893118
2020-12-04 03:00:00+00:00,2.04,2.0544,2.0061,2.0109,74105.12,-0.01638622578751714,2.123855,2.049393,1,1.0,0.0,0.0,-0.01638622578751714,0.5446609202807051,1.2148895241056008
2020-12-04 04:00:00+00:00,2.0113,2.05,2.0015,2.0494,61668.64,0.019145656173852554,2.1231625000000003,2.0507340000000003,1,1.0,0.0,0.0,0.019145656173852554,0.5638065764545577,1.2340351802794534
2020-12-04 05:00:00+00:00,2.0502,2.0659,2.048,2.0589,48417.69,0.004635503074070568,2.1217449999999998,2.051676,1,1.0,0.0,0.0,0.004635503074070568,0.5684420795286282,1.238670683353524
2020-12-04 06:00:00+00:00,2.0588,2.0785,2.0534,2.0616,36442.27,0.001311379863033535,2.121015,2.052549,1,1.0,0.0,0.0,0.001311379863033535,0.5697534593916618,1.2399820632165575
2020-12-04 07:00:00+00:00,2.0614,2.0614,2.035,2.0404,33222.9,-0.010283275126115599,2.119095,2.0533,1,1.0,0.0,0.0,-0.010283275126115599,0.5594701842655462,1.2296987880904418
2020-12-04 08:00:00+00:00,2.0404,2.0798,2.0393,2.0667,39887.28,0.012889629484414744,2.1182624999999997,2.054305,1,1.0,0.0,0.0,0.012889629484414744,0.5723598137499609,1.2425884175748565
2020-12-04 09:00:00+00:00,2.0699,2.0746,2.0602,2.0662,25914.94,-0.00024193158174878882,2.116095,2.0553670000000004,1,1.0,0.0,0.0,-0.00024193158174878882,0.5721178821682121,1.242346485993108
2020-12-04 10:00:00+00:00,2.0662,2.0684,1.9559,1.9842,188842.79,-0.039686380795663445,2.11175,2.055723,1,1.0,0.0,0.0,-0.039686380795663445,0.5324315013725487,1.2026601051974444
2020-12-04 11:00:00+00:00,1.9806,2.0114,1.9506,1.9507,77400.02,-0.01688337869166412,2.1071275,2.0557770000000004,1,1.0,0.0,0.0,-0.01688337869166412,0.5155481226808846,1.1857767265057801
2020-12-04 12:00:00+00:00,1.9506,1.9884,1.935,1.9884,111078.42,0.019326395652842443,2.1040324999999998,2.056476,1,1.0,0.0,0.0,0.019326395652842443,0.534874518333727,1.2051031221586226
2020-12-04 13:00:00+00:00,1.9847,1.9857,1.9616,1.9705,37941.15,-0.009002212834439804,2.1002300000000003,2.0568210000000002,1,1.0,0.0,0.0,-0.009002212834439804,0.5258723054992872,1.196100909324183
2020-12-04 14:00:00+00:00,1.9705,1.9879,1.9502,1.9839,42724.48,0.006800304491245912,2.097215,2.057141,1,1.0,0.0,0.0,0.006800304491245912,0.5326726099905331,1.2029012138154287
2020-12-04 15:00:00+00:00,1.9864,1.9865,1.962,1.9659,48360.16,-0.009073037955542151,2.09334,2.057193,1,1.0,0.0,0.0,-0.009073037955542151,0.523599572034991,1.1938281758598865
2020-12-04 16:00:00+00:00,1.9646,1.9646,1.9321,1.9507,112231.68,-0.007731827661630719,2.0890525,2.056883,1,1.0,0.0,0.0,-0.007731827661630719,0.5158677443733602,1.186096348198256
2020-12-04 17:00:00+00:00,1.9507,1.9584,1.9413,1.9506,27813.39,-5.126364894658675e-05,2.0857,2.056654,1,1.0,0.0,0.0,-5.126364894658675e-05,0.5158164807244137,1.1860450845493093
2020-12-04 18:00:00+00:00,1.9489,1.9615,1.94,1.9574,19658.77,0.0034861068389213656,2.08156,2.056492,1,1.0,0.0,0.0,0.0034861068389213656,0.519302587563335,1.1895311913882307
2020-12-04 19:00:00+00:00,1.9525,1.9525,1.9342,1.9449,23239.07,-0.006386022274445624,2.0765875,2.056355,1,1.0,0.0,0.0,-0.006386022274445624,0.5129165652888894,1.183145169113785
2020-12-04 20:00:00+00:00,1.9434,1.9447,1.9214,1.9309,32411.82,-0.007198313537971068,2.0710825,2.055901,1,1.0,0.0,0.0,-0.007198313537971068,0.5057182517509183,1.175946855575814
2020-12-04 21:00:00+00:00,1.93,1.9341,1.9,1.9082,54355.28,-0.011756175876534325,2.065155,2.055215,1,1.0,0.0,0.0,-0.011756175876534325,0.493962075874384,1.1641906796992796
2020-12-04 22:00:00+00:00,1.9055,1.9152,1.836,1.8543,93237.21,-0.028246515040352027,2.05771,2.054043,1,1.0,0.0,0.0,-0.028246515040352027,0.465715560834032,1.1359441646589277
2020-12-04 23:00:00+00:00,1.856,1.8825,1.85,1.8535,41949.71,-0.000431429650002757,2.04954,2.0528980000000003,-1,1.0,0.0,0.0,-0.000431429650002757,0.4652841311840292,1.135512735008925
2020-12-05 00:00:00+00:00,1.8507,1.8667,1.82,1.8503,183930.43,-0.0017264634475315788,2.0410075,2.051702,-1,-1.0,2.0,0.0004,0.0013264634475315788,0.46661059463156085,1.1337862715613933
2020-12-05 01:00:00+00:00,1.8484,1.8655,1.8376,1.8415,77285.84,-0.0047559855158623154,2.03206,2.05045,-1,-1.0,0.0,0.0,0.0047559855158623154,0.47136658014742316,1.129030286045531
2020-12-05 02:00:00+00:00,1.8421,1.8703,1.84,1.8597,45006.68,0.009883247352701519,2.02336,2.049259,-1,-1.0,0.0,0.0,-0.009883247352701519,0.46148333279472165,1.1389135333982325
2020-12-05 03:00:00+00:00,1.8597,1.8698,1.8497,1.864,36319.38,0.0023122008926173,2.01478,2.0482340000000003,-1,-1.0,0.0,0.0,-0.0023122008926173,0.45917113190210435,1.1412257342908498
2020-12-05 04:00:00+00:00,1.8659,1.8745,1.851,1.8649,73216.14,0.0004828326180257303,2.0075375,2.0473489999999996,-1,-1.0,0.0,0.0,-0.0004828326180257303,0.4586882992840786,1.1417085669088756
2020-12-05 05:00:00+00:00,1.8674,1.882,1.8624,1.8797,41999.94,0.007936082363665609,2.0011625,2.046619,-1,-1.0,0.0,0.0,-0.007936082363665609,0.450752216920413,1.1496446492725412
2020-12-05 06:00:00+00:00,1.8803,1.901,1.8758,1.8945,29141.84,0.007873596850561437,1.9949975000000002,2.045706,-1,-1.0,0.0,0.0,-0.007873596850561437,0.44287862006985157,1.1575182461231026
2020-12-05 07:00:00+00:00,1.8961,1.8983,1.8873,1.8922,21879.98,-0.0012140406439693496,1.9896175,2.044923,-1,-1.0,0.0,0.0,0.0012140406439693496,0.4440926607138209,1.1563042054791333
2020-12-05 08:00:00+00:00,1.893,1.9235,1.893,1.9235,49009.57,0.01654159179790704,1.9851949999999998,2.044358,-1,-1.0,0.0,0.0,-0.01654159179790704,0.4275510689159139,1.1728457972770403
2020-12-05 09:00:00+00:00,1.9227,1.9353,1.9195,1.926,39361.86,0.0012997140629060766,1.9806149999999998,2.043117,-1,-1.0,0.0,0.0,-0.0012997140629060766,0.4262513548530078,1.1741455113399464
2020-12-05 10:00:00+00:00,1.9289,1.9323,1.909,1.9159,44540.17,-0.00524402907580479,1.9754724999999997,2.0415360000000002,-1,-1.0,0.0,0.0,0.00524402907580479,0.4314953839288126,1.1689014822641415
2020-12-05 11:00:00+00:00,1.9215,1.9215,1.8941,1.9119,48005.99,-0.002087791638394454,1.9704249999999999,2.039406,-1,-1.0,0.0,0.0,0.002087791638394454,0.43358317556720705,1.1668136906257471
2020-12-05 12:00:00+00:00,1.9132,1.9221,1.898,1.9146,37221.08,0.0014122077514515663,1.96587,2.037615,-1,-1.0,0.0,0.0,-0.0014122077514515663,0.4321709678157555,1.1682258983771987
2020-12-05 13:00:00+00:00,1.9146,1.918,1.888,1.8956,41463.3,-0.00992374386294792,1.9605275000000002,2.035654,-1,-1.0,0.0,0.0,0.00992374386294792,0.4420947116787034,1.1583021545142507
2020-12-05 14:00:00+00:00,1.8956,1.9338,1.8945,1.9327,37416.57,0.019571639586410727,1.9560175000000002,2.034165,-1,-1.0,0.0,0.0,-0.019571639586410727,0.4225230720922927,1.1778737941006616
2020-12-05 15:00:00+00:00,1.9289,1.946,1.9285,1.935,43436.43,0.0011900450147461772,1.9519750000000002,2.032845,-1,-1.0,0.0,0.0,-0.0011900450147461772,0.4213330270775465,1.1790638391154076
2020-12-05 16:00:00+00:00,1.9348,1.965,1.9262,1.9586,49113.3,0.012196382428940389,1.9483525,2.032778,-1,-1.0,0.0,0.0,-0.012196382428940389,0.4091366446486061,1.191260221544348
2020-12-05 17:00:00+00:00,1.9554,1.9596,1.9479,1.9596,26008.26,0.0005105687736137732,1.94532,2.032758,-1,-1.0,0.0,0.0,-0.0005105687736137732,0.40862607587499233,1.1917707903179617
2020-12-05 18:00:00+00:00,1.9548,1.9601,1.9329,1.9354,46293.04,-0.012349459073280222,1.942595,2.032109,-1,-1.0,0.0,0.0,0.012349459073280222,0.42097553494827256,1.1794213312446815
2020-12-05 19:00:00+00:00,1.9354,1.9799,1.9329,1.9761,42873.21,0.021029244600599295,1.941725,2.0314099999999997,-1,-1.0,0.0,0.0,-0.021029244600599295,0.39994629034767326,1.2004505758452808
2020-12-05 20:00:00+00:00,1.9761,1.98,1.9514,1.9589,26629.53,-0.008704012954809937,1.9394624999999999,2.031034,-1,-1.0,0.0,0.0,0.008704012954809937,0.4086503033024832,1.1917465628904709
2020-12-05 21:00:00+00:00,1.9593,1.9666,1.9499,1.9499,17241.45,-0.004594415233039051,1.9367375000000002,2.0303560000000003,-1,-1.0,0.0,0.0,0.004594415233039051,0.41324471853552225,1.1871521476574318
2020-12-05 22:00:00+00:00,1.9531,1.9567,1.9471,1.956,9468.37,0.0031283655572080793,1.9340975,2.030157,-1,-1.0,0.0,0.0,-0.0031283655572080793,0.41011635297831417,1.1902805132146401
2020-12-05 23:00:00+00:00,1.9557,1.983,1.9539,1.9795,21136.04,0.012014314928425307,1.932575,2.0299020000000003,-1,-1.0,0.0,0.0,-0.012014314928425307,0.39810203804988886,1.2022948281430654
2020-12-06 00:00:00+00:00,1.9795,1.9907,1.9615,1.9681,25808.81,-0.005759030058095527,1.9301100000000002,2.029571,-1,-1.0,0.0,0.0,0.005759030058095527,0.4038610681079844,1.1965357980849698
2020-12-06 01:00:00+00:00,1.9713,1.9721,1.9549,1.9564,20384.72,-0.005944819877038765,1.927365,2.028937,-1,-1.0,0.0,0.0,0.005944819877038765,0.40980588798502315,1.190590978207931
2020-12-06 02:00:00+00:00,1.9563,1.9563,1.9303,1.9385,58279.42,-0.00914945818850954,1.9262225000000002,2.028358,-1,-1.0,0.0,0.0,0.00914945818850954,0.4189553461735327,1.1814415200194215
2020-12-06 03:00:00+00:00,1.9364,1.9437,1.9181,1.9223,31526.87,-0.008356977044106317,1.9255125,2.027843,-1,-1.0,0.0,0.0,0.008356977044106317,0.427312323217639,1.1730845429753152
2020-12-06 04:00:00+00:00,1.9211,1.9224,1.912,1.9147,21434.12,-0.003953597253290253,1.92367,2.026664,-1,-1.0,0.0,0.0,0.003953597253290253,0.43126592047092926,1.169130945722025
2020-12-06 05:00:00+00:00,1.9148,1.9216,1.9026,1.9122,18933.75,-0.0013056875750770969,1.9222124999999999,2.024995,-1,-1.0,0.0,0.0,0.0013056875750770969,0.43257160804600636,1.167825258146948
2020-12-06 06:00:00+00:00,1.9102,1.9209,1.9101,1.9147,12024.63,0.0013073946239934298,1.9204824999999999,2.023875,-1,-1.0,0.0,0.0,-0.0013073946239934298,0.43126421342201293,1.1691326527709411
2020-12-06 07:00:00+00:00,1.9162,1.9381,1.9143,1.9381,32412.88,0.012221235702720934,1.9197875,2.0230680000000003,-1,-1.0,0.0,0.0,-0.012221235702720934,0.419042977719292,1.1813538884736623
2020-12-06 08:00:00+00:00,1.9381,1.9399,1.8984,1.9,34140.92,-0.019658428357669844,1.9185200000000002,2.021978,-1,-1.0,0.0,0.0,0.019658428357669844,0.43870140607696184,1.1616954601159923
2020-12-06 09:00:00+00:00,1.8997,1.905,1.8494,1.8664,139289.0,-0.017684210526315747,1.9164150000000002,2.0204660000000003,-1,-1.0,0.0,0.0,0.017684210526315747,0.4563856166032776,1.1440112495896766
2020-12-06 10:00:00+00:00,1.8669,1.8768,1.8542,1.8679,53870.16,0.0008036862408915546,1.9141774999999999,2.0187030000000004,-1,-1.0,0.0,0.0,-0.0008036862408915546,0.45558193036238603,1.1448149358305681
2020-12-06 11:00:00+00:00,1.867,1.8812,1.8541,1.8768,35311.12,0.00476470903153281,1.912475,2.01687,-1,-1.0,0.0,0.0,-0.00476470903153281,0.4508172213308532,1.149579644862101
2020-12-06 12:00:00+00:00,1.8775,1.8783,1.8482,1.85,30073.48,-0.014279624893435594,1.9104524999999999,2.014924,-1,-1.0,0.0,0.0,0.014279624893435594,0.4650968462242888,1.1353000199686654
2020-12-06 13:00:00+00:00,1.8485,1.8517,1.7956,1.8262,162482.45,-0.012864864864864933,1.9084024999999998,2.012634,-1,-1.0,0.0,0.0,0.012864864864864933,0.47796171108915375,1.1224351551038003
2020-12-06 14:00:00+00:00,1.8256,1.8461,1.8176,1.8457,84132.82,0.01067791041506938,1.9081875,2.010529,-1,-1.0,0.0,0.0,-0.01067791041506938,0.46728380067408437,1.1331130655188697
2020-12-06 15:00:00+00:00,1.8437,1.8541,1.8315,1.8432,32808.84,-0.0013544996478300764,1.90793,2.0080869999999997,-1,-1.0,0.0,0.0,0.0013544996478300764,0.46863830032191445,1.1317585658710398
2020-12-06 16:00:00+00:00,1.8431,1.8621,1.8339,1.8393,38841.22,-0.0021158854166666297,1.907655,2.005709,-1,-1.0,0.0,0.0,0.0021158854166666297,0.4707541857385811,1.129642680454373
2020-12-06 17:00:00+00:00,1.8361,1.8556,1.8318,1.842,16319.96,0.0014679497634970673,1.9076675,2.002973,-1,-1.0,0.0,0.0,-0.0014679497634970673,0.469286235975084,1.1311106302178702
2020-12-06 18:00:00+00:00,1.8445,1.848,1.8365,1.842,33134.85,0.0,1.907225,2.000485,-1,-1.0,0.0,0.0,-0.0,0.469286235975084,1.1311106302178702
2020-12-06 19:00:00+00:00,1.8434,1.8514,1.8349,1.8491,39293.8,0.0038545059717698393,1.9068524999999998,1.997804,-1,-1.0,0.0,0.0,-0.0038545059717698393,0.46543173000331417,1.13496513618964
2020-12-06 20:00:00+00:00,1.8496,1.86,1.8474,1.853,40180.81,0.002109134173381655,1.9065550000000002,1.995334,-1,-1.0,0.0,0.0,-0.002109134173381655,0.4633225958299325,1.1370742703630217
2020-12-06 21:00:00+00:00,1.8544,1.8549,1.8452,1.8529,16995.88,-5.396654074474316e-05,1.905885,1.9923339999999998,-1,-1.0,0.0,0.0,5.396654074474316e-05,0.46337656237067726,1.1370203038222768
2020-12-06 22:00:00+00:00,1.854,1.855,1.84,1.8507,38501.62,-0.0011873279723676466,1.9047899999999998,1.989261,-1,-1.0,0.0,0.0,0.0011873279723676466,0.4645638903430449,1.1358329758499093
2020-12-06 23:00:00+00:00,1.8504,1.855,1.8389,1.8505,109554.24,-0.00010806721780942663,1.9037475000000001,1.98641,-1,-1.0,0.0,0.0,0.00010806721780942663,0.46467195756085433,1.1357249086321
2020-12-07 00:00:00+00:00,1.8515,1.8535,1.846,1.8518,17406.35,0.0007025128343689513,1.9019549999999998,1.983806,-1,-1.0,0.0,0.0,-0.0007025128343689513,0.4639694447264854,1.1364274214664687
2020-12-07 01:00:00+00:00,1.8497,1.8521,1.8402,1.8465,36721.26,-0.00286208013824385,1.8999675,1.981045,-1,-1.0,0.0,0.0,0.00286208013824385,0.46683152486472923,1.133565341328225
2020-12-07 02:00:00+00:00,1.847,1.848,1.8395,1.8414,18482.96,-0.0027619821283509927,1.898105,1.978414,-1,-1.0,0.0,0.0,0.0027619821283509927,0.4695935069930802,1.130803359199874
2020-12-07 03:00:00+00:00,1.8434,1.8472,1.8395,1.8399,17770.57,-0.0008145975887910994,1.896305,1.975604,-1,-1.0,0.0,0.0,0.0008145975887910994,0.4704081045818713,1.1299887616110829
2020-12-07 04:00:00+00:00,1.8396,1.8471,1.8349,1.847,16885.46,0.0038589053752919877,1.894615,1.972852,-1,-1.0,0.0,0.0,-0.0038589053752919877,0.46654919920657933,1.1338476669863748
2020-12-07 05:00:00+00:00,1.847,1.8543,1.8465,1.8491,24896.26,0.0011369788846777862,1.8934524999999998,1.970496,-1,-1.0,0.0,0.0,-0.0011369788846777862,0.46541222032190155,1.1349846458710526
2020-12-07 06:00:00+00:00,1.8497,1.855,1.8493,1.8545,18143.43,0.002920339624682411,1.8914974999999998,1.9678109999999998,-1,-1.0,0.0,0.0,-0.002920339624682411,0.46249188069721914,1.137904985495735
2020-12-07 07:00:00+00:00,1.8549,1.855,1.8495,1.8528,20858.88,-0.0009166891345376849,1.8894425,1.9649009999999998,-1,-1.0,0.0,0.0,0.0009166891345376849,0.4634085698317568,1.1369882963611975
